WBGeneID,SYMBOL,elt2_detected_in_L1,dineen_set,bound_class,Embryo_Specific,Larval,Increasing,L3_High,Not_Changing,Not_Bound
WBGene00007372,C06B8.7,Direct,SET2,ClassC,0,0,0,2,0,0
WBGene00007378,lido-17,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00007384,swt-3,Indirect,SET5,NA,0,0,0,0,0,1
WBGene00007394,C06H5.6,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00007404,best-5,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00007408,C07B5.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007414,C07E3.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007418,C07E3.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007419,C07E3.9,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00007422,ugt-17,Direct,SET6,ClassA,0,0,3,0,0,0
WBGene00007423,C08B6.2,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007424,C08B6.3,Indirect,SET3,NA,0,1,0,0,0,0
WBGene00007430,C08B6.10,Direct,SET5,ClassA,0,0,1,0,0,0
WBGene00007431,C08B6.11,Indirect,SET4,NA,0,0,0,0,0,1
WBGene00007437,C08E8.1,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00007440,C08E8.4,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00007445,C08F8.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007452,C08F11.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007453,fbxa-98,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007454,C08F11.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007455,ugt-22,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00007483,C09F12.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007489,C09G5.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007506,fbxc-58,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00007507,C10C5.3,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00007508,C10C5.4,Indirect,SET1,NA,0,0,1,0,0,0
WBGene00007516,gpx-5,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00007517,gpx-3,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00007536,daf-36,Indirect,SET6,NA,0,0,2,0,0,0
WBGene00007557,C14A4.6,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00007558,C14A4.7,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00007565,clec-48,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00007573,C14B1.2,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00007578,C14B1.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007580,C14B1.9,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007594,lgc-23,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007598,C15A11.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007599,C15A11.7,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00007605,hrg-7,Direct,SET3,ClassB,0,1,0,0,0,0
WBGene00007608,C15C8.6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007609,C15C8.7,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00007624,hrde-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007629,C16C10.9,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007643,marc-3,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00007650,ugt-23,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00007655,C17H1.2,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00007656,pals-2,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00007657,pals-3,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007658,pals-4,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007659,pals-5,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007660,pals-6,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007669,C18D1.2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007672,fbxa-136,Direct,SET3,ClassB,0,1,0,1,0,0
WBGene00007685,C18E9.5,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007689,C18E9.9,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00007691,cest-8,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007692,cest-9.1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00007693,cest-7,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00007694,C23H4.6,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00007695,cest-9.2,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00007716,fbxa-82,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00007717,C25D7.5,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00007724,C25F9.4,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007725,C25F9.5,Direct,SET4,ClassB,0,0,2,0,0,0
WBGene00007728,C25F9.9,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007732,spe-44,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007743,C26C6.9,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007748,C26E1.2,Direct,SET4,ClassB,0,1,1,0,0,0
WBGene00007762,C27B7.5,Indirect,SET1,NA,0,0,1,0,0,0
WBGene00007775,acd-3,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007777,C27D8.1,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007788,C28A5.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007789,C28A5.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007797,C29A12.1,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00007801,trpa-1,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00007807,C29F3.7,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00007808,best-7,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00007810,C29F7.1,Direct,SET6,ClassA,0,0,2,1,0,0
WBGene00007811,C29F7.2,Direct,SET6,ClassA,0,0,1,1,0,0
WBGene00007813,jmjd-3.3,Indirect,SET6,NA,0,0,0,1,0,0
WBGene00007817,C30F2.3,Direct,SET2,ClassD,0,0,1,0,0,0
WBGene00007833,oac-6,Direct,SET3,ClassC,0,1,0,0,0,0
WBGene00007840,C31C9.6,Direct,SET3,ClassB,0,0,2,2,0,0
WBGene00007844,irld-24,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007856,C31H5.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007857,C31H5.6,Direct,SET3,ClassB,0,0,2,1,0,0
WBGene00007866,C32H11.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007867,C32H11.4,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00007868,C32H11.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007875,dod-24,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00007885,ugt-21,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00007894,C33D3.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007895,C33D3.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007904,C33G3.4,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00007909,C34B4.4,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00007911,C34B7.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007913,cyp-36A1,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00007923,C34C12.4,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00007928,C34C12.9,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00007935,C34E11.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007937,C34E11.4,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00007938,C34F6.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007939,C34F6.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007946,ugt-33,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00007954,gcp-2.2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007963,cyp-25A1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00007973,C36B1.6,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00007985,swah-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00007989,fipr-22,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008005,C38D4.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008007,C38D4.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008014,fbxa-172,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00008019,C38H2.2,Indirect,SET2,NA,0,0,1,1,0,0
WBGene00008028,scl-6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008038,C40H1.2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008042,C40H1.7,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00008043,C40H1.8,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00008044,C40H1.9,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00008050,chst-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008053,cdc-48.2,Indirect,SET2,NA,0,0,0,0,1,0
WBGene00008061,C41G7.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008062,set-32,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008075,C43F9.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008080,C44B9.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008084,C44C10.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008091,C44F1.1,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00008097,ugt-15,Indirect,SET4,NA,0,1,0,0,0,0
WBGene00008101,C44H9.6,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00008102,C44H9.7,Direct,SET3,ClassC,0,0,0,2,0,0
WBGene00008105,C45B11.2,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008111,C46C2.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008123,ent-4,Direct,SET4,ClassB,0,1,2,0,0,0
WBGene00008130,fbxa-140,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00008139,C47D12.5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008145,set-5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008167,acox-1.5,Direct,SET3,ClassB,0,0,2,0,0,0
WBGene00008168,C48B4.3,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00008169,C48B4.6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008170,C48B4.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008171,C48B4.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008177,C48D1.1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008194,C49C3.4,Direct,SET3,ClassB,0,1,1,0,0,0
WBGene00008199,C49C3.9,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00008200,C49C3.10,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00008201,C49C3.11,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008202,clec-197,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00008220,C50B6.7,Direct,SET6,ClassB,0,0,1,0,0,0
WBGene00008228,C50B8.6,Direct,SET1,ClassD,0,0,2,0,0,0
WBGene00008229,C50F4.1,Direct,SET3,ClassB,0,1,1,0,0,0
WBGene00008230,pfk-1.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008234,C50F4.9,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00008235,C50F4.10,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008237,nstp-10,Indirect,SET3,NA,0,0,0,1,0,0
WBGene00008239,fshr-1,Direct,SET6,ClassB,0,2,1,0,0,0
WBGene00008242,ceh-75,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008246,C50H2.13,Direct,SET6,ClassB,0,0,1,0,0,0
WBGene00008251,srsx-30,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008254,C51E3.9,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008255,C51E3.10,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00008256,glb-12,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008265,kcnl-4,Direct,SET3,ClassC,0,0,0,1,0,0
WBGene00008267,C53A5.9,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00008269,C53A5.11,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008273,C53B4.3,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00008274,C53B4.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008284,C53D6.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008296,cdr-2,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00008300,C54D10.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008301,pals-39,Indirect,SET4,NA,0,0,0,0,0,1
WBGene00008302,pals-38,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00008304,C54D10.10,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008319,C54G10.1,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00008323,C55A1.6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008341,ttr-44,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00008346,C56A3.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008352,fbxa-6,Indirect,SET6,NA,0,0,1,1,0,0
WBGene00008354,gcsh-1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008356,nspc-20,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008359,nspc-17,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00008372,D1054.5,Direct,SET3,ClassC,0,1,1,0,0,0
WBGene00008385,D1081.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008387,zhp-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008399,D2005.4,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00008417,D2030.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008422,D2045.2,Direct,SET2,ClassD,1,0,0,0,0,0
WBGene00008425,D2045.8,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008435,glna-2,Indirect,SET6,NA,0,1,1,0,0,0
WBGene00008451,cest-3,Indirect,SET6,NA,0,1,1,0,0,0
WBGene00008475,oac-13,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008476,E03H4.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008477,clec-17,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008483,E04D5.4,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00008485,ugt-43,Direct,SET2,ClassC,0,2,2,0,0,0
WBGene00008486,ugt-44,Direct,SET3,ClassC,0,1,1,0,0,0
WBGene00008490,F01D4.8,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008491,bgnt-1.1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008492,F01D5.1,Direct,SET4,ClassB,0,1,0,0,0,0
WBGene00008495,F01D5.5,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00008499,cyp-37A1,Direct,SET6,ClassB,0,0,2,0,0,0
WBGene00008503,F01G4.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008507,F01G10.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008509,F01G10.6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008515,F02C12.1,Indirect,SET1,NA,0,0,1,0,0,0
WBGene00008542,scav-6,Direct,SET6,ClassA,0,2,0,0,0,0
WBGene00008543,F07A5.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008550,F07B10.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008559,F07H5.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008560,pho-13,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00008567,acox-1.4,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00008569,fbxa-101,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008572,F08B12.4,Direct,SET2,ClassD,0,0,1,1,0,0
WBGene00008575,scl-24,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008577,F08G2.5,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00008580,dsb-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008584,irg-4,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008593,clec-227,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00008594,clec-57,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00008595,clec-56,Indirect,SET3,NA,0,1,1,0,0,0
WBGene00008596,clec-54,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00008597,clec-55,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00008598,spin-3,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00008599,F09A5.2,Direct,SET3,ClassC,0,2,0,0,0,0
WBGene00008602,oac-14,Direct,SET3,ClassC,0,1,0,1,0,0
WBGene00008603,F09B9.4,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008607,F09B12.3,Direct,SET6,ClassB,0,1,1,0,0,0
WBGene00008616,fbxa-44,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008625,scl-14,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008628,ttr-21,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008634,F10A3.4,Indirect,SET4,NA,0,1,1,0,0,0
WBGene00008642,ints-11,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00008644,F10C2.3,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00008654,pfas-1,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00008669,acs-14,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00008681,scrm-4,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00008692,scav-4,Direct,SET3,ClassB,0,1,2,0,0,0
WBGene00008707,F11E6.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008709,F11E6.6,Indirect,SET4,NA,0,0,1,0,0,0
WBGene00008711,F11E6.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008712,F11E6.9,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008726,F13A7.11,Direct,SET2,ClassD,0,0,1,0,0,0
WBGene00008730,F13B12.2,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00008731,F13B12.3,Direct,SET3,ClassB,0,0,2,0,0,0
WBGene00008735,F13D2.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008740,F13D12.5,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008741,ctsa-1.2,Direct,SET6,ClassB,0,1,2,0,0,0
WBGene00008761,F13E9.12,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008774,F13H10.3,Direct,SET3,ClassB,0,0,2,0,0,0
WBGene00008777,F13H10.6,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008779,F14B4.1,Direct,SET2,ClassD,0,1,1,0,0,0
WBGene00008780,hxk-1,Direct,SET2,ClassD,0,0,3,0,0,0
WBGene00008793,F14D7.6,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008826,fbxa-100,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008831,F14H3.12,Direct,SET1,ClassD,0,1,0,0,0,0
WBGene00008841,F15A4.6,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00008848,inft-2,Direct,SET2,ClassC,0,0,1,1,0,0
WBGene00008849,try-10,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00008850,F15B9.6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008861,F15D4.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008874,F15H10.7,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00008877,rtcb-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008891,clec-42,Direct,SET3,ClassC,0,1,0,0,0,0
WBGene00008897,F16H6.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008900,F16H6.10,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00008905,F17B5.1,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00008917,F17C11.6,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00008922,F17C11.11,Direct,SET2,ClassD,0,1,1,0,0,0
WBGene00008936,papl-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008944,F19B2.5,Direct,SET2,ClassD,0,1,2,0,0,0
WBGene00008945,F19B2.6,Direct,SET3,ClassB,0,1,1,0,0,0
WBGene00008950,wht-5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008954,F19C6.5,Direct,SET3,ClassB,1,0,0,1,0,0
WBGene00008967,F20B10.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00008968,elli-1,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00008978,cutl-3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008988,F20G2.5,Direct,SET1,ClassD,0,1,0,0,0,0
WBGene00008993,F21A3.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00008995,prde-1,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00009008,F21D5.3,Direct,SET2,ClassC,0,0,2,0,0,0
WBGene00009030,clec-233,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009031,F21H7.5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009035,gfat-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009054,F22D6.9,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00009058,F22E12.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009059,chw-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009060,F22E12.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009061,pals-14,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00009073,delm-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009077,F23B2.10,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009079,F23B12.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009093,F23H12.3,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00009101,F25B3.4,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00009102,F25B3.5,Direct,SET2,ClassC,0,1,0,0,0,0
WBGene00009146,F26C11.1,Indirect,SET6,NA,0,0,1,1,0,0
WBGene00009162,F26E4.7,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00009166,F26F2.1,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009173,prom-1,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00009182,F26H11.4,Indirect,SET2,NA,0,0,0,0,1,0
WBGene00009186,trcs-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009192,asah-2,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009208,F28C6.9,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009209,F28C6.10,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00009216,F28D1.6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009222,fbxa-95,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009225,fbxa-94,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009226,cyp-37B1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009236,F28H7.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009237,F28H7.3,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00009239,irld-6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009240,F28H7.7,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009242,sre-6,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00009247,bath-45,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009257,F29G6.1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009258,ccdc-149,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00009259,hpo-34,Direct,SET3,ClassC,0,1,4,0,0,0
WBGene00009270,F30F8.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009271,glna-3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009280,F31B9.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009291,clec-264,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009293,F31D4.8,Direct,SET2,ClassD,0,0,1,0,1,0
WBGene00009332,F32D8.8,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009337,uig-1,Direct,SET2,ClassD,0,1,2,0,0,0
WBGene00009342,fasn-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009347,F32H5.1,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00009383,F35B12.3,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00009384,piit-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009385,sas-5,Direct,SET2,ClassD,0,0,0,1,0,0
WBGene00009387,glb-15,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009388,F35B12.9,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009389,F35B12.10,Direct,SET3,ClassB,0,1,2,0,0,0
WBGene00009393,clec-62,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00009394,clec-63,Direct,SET3,ClassB,0,1,1,0,0,0
WBGene00009396,clec-65,Indirect,SET4,NA,0,0,1,0,0,0
WBGene00009397,clec-66,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00009403,F35C11.4,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00009405,F35C11.6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009423,F35E8.10,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009423,F35E8.13,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009429,irg-5,Direct,SET1,ClassD,0,0,1,0,0,0
WBGene00009431,dct-17,Indirect,SET1,NA,0,0,1,0,0,0
WBGene00009432,cld-9,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00009433,F35E12.9,Direct,SET2,ClassC,0,0,2,0,0,0
WBGene00009434,F35E12.10,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00009438,F35G2.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009442,F35G12.5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009481,F36F2.8,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009483,F36G3.2,Direct,SET3,ClassB,0,1,0,1,0,0
WBGene00009486,F36G9.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009488,oac-20,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00009490,fbxa-99,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009493,hrg-4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009505,F37B12.3,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009512,bigr-1,Indirect,SET1,NA,0,0,2,1,0,0
WBGene00009514,F37H8.5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009515,clec-170,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009517,clec-167,Indirect,SET3,NA,0,1,0,0,0,0
WBGene00009518,clec-166,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00009522,F38A1.9,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009523,clec-165,Indirect,SET3,NA,0,1,0,0,0,0
